SystemCodeNumber,Timestamp,Occupancy,Capacity,BaselinePrice,Model2Price,Model3Price,Model3Revenue,NearbyAvgPrice,NearbyAvgOccupancyRatio
BHMEURBRD01,2016-10-04 13:29:00,450,470,12.867234042553193,15.291428272657818,16.395938738104896,7378.172432147203,14.868873636918508,0.6367661598714011
BHMEURBRD01,2016-10-04 14:02:00,446,470,13.151914893617022,13.497110122743472,14.788064678566608,6595.476846640707,13.56643485095411,0.631612332269441
BHMEURBRD01,2016-10-04 14:29:00,433,470,13.428297872340426,13.36303902810479,14.564384013834443,6306.378277990314,13.280062191430579,0.617267860199669
BHMEURBRD01,2016-10-04 14:57:00,426,470,13.700212765957447,13.452419757863911,14.597148641606744,6218.385321324473,13.36792599672849,0.5892631940985011
BHMEURBRD01,2016-10-04 15:30:00,411,470,13.962553191489363,13.208857269270307,14.126010033248827,5805.790123665268,12.71047513264096,0.5582528093151292
BHMEURBRD01,2016-10-04 16:04:00,376,470,14.202553191489363,13.02562677326411,13.813553980258328,5193.896296577132,12.40127046654779,0.5188348648403726
BHMEURBRD01,2016-10-04 16:31:00,325,470,14.410000000000002,12.491576912953361,13.323888123014804,4330.263639979811,12.229464314769599,0.46857812466747384
BHMEURBRD01,2016-10-05 07:57:00,127,470,14.491063829787237,10.893896368509079,11.63111343660041,1477.1514064482521,11.369860733120822,0.2734156611233171
BHMEURBRD01,2016-10-05 08:30:00,201,470,14.619361702127662,11.689384863365254,12.228787144839202,2457.98621611268,11.367132832478008,0.33415154691442334
BHMEURBRD01,2016-10-05 09:04:00,283,470,14.800000000000002,12.397727146706286,13.221266373823067,3741.618383791928,12.380057965066612,0.41530344988632545
BHMEURBRD01,2016-10-05 09:30:00,347,470,15.02148936170213,12.477722899840698,13.503094194040091,4685.573685331911,12.618952014522263,0.484439824163384
BHMEURBRD01,2016-10-05 10:04:00,383,470,15.265957446808514,13.041268400971955,14.220618108297511,5446.4967354779465,13.207430112926785,0.556442511271812
BHMEURBRD01,2016-10-05 10:30:00,404,470,15.523829787234046,13.298237999029428,14.522297719292764,5867.008278594277,13.401626570360568,0.5913521458654399
BHMEURBRD01,2016-10-05 11:04:00,420,470,15.791914893617024,13.964124435734877,15.326412026242734,6437.093051021948,14.307699852277748,0.6124287119453545
BHMEURBRD01,2016-10-05 11:30:00,429,470,16.06574468085107,15.1814899750541,15.941237166797126,6838.790744555968,13.982694782752683,0.6196326343317967
BHMEURBRD01,2016-10-05 12:04:00,447,470,16.35106382978724,15.284724717925888,16.46864073167659,7361.482407059436,15.106130392520598,0.627676871956408
BHMEURBRD01,2016-10-05 12:30:00,450,470,16.63829787234043,15.816540059992654,16.83903960438045,7577.567821971203,15.287252666438214,0.6171072509047861
BHMEURBRD01,2016-10-05 12:57:00,451,470,16.926170212765964,15.188640433434832,16.436136151688896,7412.697404411692,15.157545756631672,0.6299667944876641
BHMEURBRD01,2016-10-05 13:30:00,454,470,17.215957446808517,15.300366345633734,16.31540722905845,7407.1948819925365,14.688391854499423,0.6299153399392208
BHMEURBRD01,2016-10-05 13:57:00,455,470,17.506382978723412,14.042332574274107,15.3082689027002,6965.262350728592,14.07694792943091,0.6260450931816864
BHMEURBRD01,2016-10-05 14:30:00,447,470,17.791702127659583,13.499344640987449,14.657177440587517,6551.75831594262,13.335468865911919,0.6116915548151399
BHMEURBRD01,2016-10-05 14:57:00,435,470,18.06936170212767,13.367508064592746,14.666875154234758,6380.09069209212,13.656078844110306,0.5919693889174932
BHMEURBRD01,2016-10-05 15:30:00,403,470,18.32659574468086,13.29600348078545,14.125741841146477,5692.67396198203,12.615341157533377,0.5510016448309282
BHMEURBRD01,2016-10-05 16:04:00,374,470,18.565319148936176,12.601068306908285,13.51426765104763,5054.336101491814,12.361948487131702,0.5044236360249892
BHMEURBRD01,2016-10-05 16:30:00,335,470,18.77914893617022,12.408899737926175,13.275341309486466,4447.239338677966,12.241496376299907,0.46670145810539837
BHMEURBRD01,2016-10-06 07:57:00,128,470,18.860851063829795,10.581063814352156,11.34189093388549,1451.7620395373426,11.186936352258252,0.2592390521854474
BHMEURBRD01,2016-10-06 08:30:00,199,470,18.98787234042554,10.949759324608529,11.807415260982795,2349.675636935576,11.485345205271235,0.321710792054592
BHMEURBRD01,2016-10-06 08:57:00,284,470,19.16914893617022,11.76982752014846,12.413930297501821,3525.5562044905173,11.46992837105355,0.38203121849566174
BHMEURBRD01,2016-10-06 09:30:00,337,470,19.384255319148945,12.5183911318811,13.351778001207478,4499.54918640692,12.361880757983704,0.44799550944266836
BHMEURBRD01,2016-10-06 10:03:00,388,470,19.63191489361703,13.157463349658812,14.099794827836512,5470.720393200567,12.968517310004954,0.5089549470196214
BHMEURBRD01,2016-10-06 10:30:00,424,470,19.90255319148937,13.447950721375953,14.497081982545016,6146.7627605990865,13.314092352284229,0.5513373044028761
BHMEURBRD01,2016-10-06 10:57:00,441,470,20.0,13.590959888990549,14.66955553203824,6469.273989628864,13.4066712234797,0.5761555546260154
BHMEURBRD01,2016-10-06 11:30:00,450,470,20.0,14.871338842789951,15.767270044943457,7095.271520224555,14.13839562055457,0.5945542455238294
BHMEURBRD01,2016-10-06 12:04:00,460,470,20.0,15.313773455097602,16.464836327530783,7573.82471066416,15.147544567715007,0.608777213693109
BHMEURBRD01,2016-10-06 12:30:00,465,470,20.0,15.324946046317491,16.464563966727766,7656.022244528412,15.126501352886505,0.6094978988913359
BHMEURBRD01,2016-10-06 12:57:00,459,470,20.0,15.41656129432059,16.513393834397945,7579.647769988657,15.081098597911216,0.6155088093205526
BHMEURBRD01,2016-10-06 13:30:00,460,470,20.0,15.208751097630632,16.261123442070623,7480.116783352487,14.775481403946245,0.6128401109568734
BHMEURBRD01,2016-10-06 13:57:00,455,470,20.0,14.042332574274107,15.253648939047299,6940.410267266521,14.01708162742146,0.6107083717571252
BHMEURBRD01,2016-10-06 14:30:00,438,470,20.0,13.416220562311468,14.593119198039759,6391.786208741414,13.450822638055833,0.5815289027152731
BHMEURBRD01,2016-10-06 15:04:00,429,470,20.0,12.723966810327077,13.8533513495085,5943.0877289391465,12.728531768635166,0.5637792779290937
BHMEURBRD01,2016-10-06 15:31:00,403,470,20.0,12.665869335983649,13.743222242934669,5538.518563902671,12.66982964201229,0.5378843922697819
BHMEURBRD01,2016-10-06 16:04:00,393,470,20.0,12.643524153543868,13.493765259305825,5303.049746907189,12.26072776205966,0.5016798311778194
BHMEURBRD01,2016-10-06 16:30:00,347,470,20.0,11.910602169519077,12.967802258064433,4499.827383548358,12.258032948535929,0.45911388846930773
BHMEURBRD01,2016-10-07 08:03:00,121,470,20.0,11.405601046380045,11.866861953292894,1435.8902963484402,11.276729470044975,0.2564047687234386
BHMEURBRD01,2016-10-07 08:30:00,189,470,20.0,11.55754828697055,12.125297278896344,2291.681185711409,11.433215815852657,0.3087409901864754
BHMEURBRD01,2016-10-07 09:04:00,263,470,20.0,12.56308149676066,13.224828254124535,3478.1298308347527,12.321190886632829,0.37925150070750396
BHMEURBRD01,2016-10-07 09:30:00,294,470,20.0,12.422306847390043,13.262635437482455,3899.214818619842,12.401736285438604,0.42427840743649387
BHMEURBRD01,2016-10-07 09:57:00,322,470,20.0,12.37985100075446,13.365107865222107,4303.564732601519,12.522353883522058,0.46412785568030435
BHMEURBRD01,2016-10-07 10:30:00,339,470,20.0,13.258016670637822,14.276040438960493,4839.577708807607,13.308126356864447,0.49898994691601084
BHMEURBRD01,2016-10-07 10:57:00,351,470,20.0,13.22181747508538,14.218419934644476,4990.665397060211,13.110283269606102,0.5206080708754047
BHMEURBRD01,2016-10-07 11:30:00,354,470,20.0,13.816646231632328,14.935798872832942,5287.272800982862,13.962501705137127,0.5304052258993474
BHMEURBRD01,2016-10-07 12:03:00,363,470,20.0,15.034011770951551,16.202109845616956,5881.3658739589555,15.210525505787535,0.5487462903655048
BHMEURBRD01,2016-10-07 12:30:00,362,470,20.0,14.56967887985292,15.916886842225994,5761.91303688581,15.209097803293588,0.5457201964984025
BHMEURBRD01,2016-10-07 13:04:00,360,470,20.0,13.830053341096196,15.334119475999248,5520.283011359729,14.85802709294529,0.5464383170817073
BHMEURBRD01,2016-10-07 13:30:00,363,470,20.0,14.466891040629932,15.614162276173746,5667.9409062510695,14.660535888930252,0.5349066481118434
BHMEURBRD01,2016-10-07 14:03:00,367,470,20.0,13.53062789640314,14.464095028236923,5308.322875362951,13.21854766327122,0.5291496125432752
BHMEURBRD01,2016-10-07 14:30:00,352,470,20.0,13.287065407809537,14.402565520909349,5069.703063360091,13.507750394129642,0.5136130592858836
BHMEURBRD01,2016-10-07 15:04:00,347,470,20.0,12.435713956853913,13.486134685398117,4679.688735833147,12.586367004779712,0.49507975468694204
BHMEURBRD01,2016-10-07 15:30:00,333,470,20.0,12.509453058905187,13.465642717299996,4484.059024860899,12.517771382271752,0.47643116452409223
BHMEURBRD01,2016-10-07 15:57:00,324,470,20.0,12.489342394709384,13.397395031571136,4340.755990229049,12.507856269425282,0.4503235434876968
BHMEURBRD01,2016-10-07 16:30:00,298,470,20.0,12.431244920365955,13.152842874023069,3919.5471764588747,12.189751395547985,0.409097681792151
BHMEURBRD01,2016-10-08 07:57:00,52,470,20.0,12.196620504748264,12.45083742498315,647.4435460991239,11.922134224211582,0.18200571622478048
BHMEURBRD01,2016-10-08 08:30:00,54,470,20.0,11.255888324033519,11.867471346965607,640.8434527361428,11.851193712067476,0.18673043385925206
BHMEURBRD01,2016-10-08 08:57:00,61,470,20.0,12.216731168944065,12.58487150341189,767.6771617081253,12.093153294755,0.20878574207172562
BHMEURBRD01,2016-10-08 09:30:00,60,470,20.0,12.73960843803492,13.32837947857096,799.7027687142577,13.036199663074882,0.23506727526002813
BHMEURBRD01,2016-10-08 10:04:00,63,470,20.0,12.641289635299891,13.53398389764216,852.6409855514561,13.506871515038435,0.27323075522342566
BHMEURBRD01,2016-10-08 10:30:00,76,470,20.0,12.985405444872505,13.827345963307621,1050.8782932113793,13.599547823850811,0.2981417834218972
BHMEURBRD01,2016-10-08 10:57:00,88,470,20.0,13.537331451135074,14.245055578224997,1253.5648908837998,13.718114845961347,0.31770538457970704
BHMEURBRD01,2016-10-08 11:30:00,97,470,20.0,13.494428700850696,14.551843534993072,1411.528822894328,14.439587269767047,0.3396757032879176
BHMEURBRD01,2016-10-08 12:04:00,103,470,20.0,14.306005727063514,15.54010959578936,1600.631288366304,15.551099286786668,0.3680332224182919
BHMEURBRD01,2016-10-08 12:30:00,102,470,20.0,14.303771208819535,15.50374064864777,1581.3815461620727,15.388877803687143,0.3829634009405966
BHMEURBRD01,2016-10-08 13:04:00,116,470,20.0,14.230032106768263,15.448874447247313,1792.0694358806884,15.169654687088453,0.4214966541754865
BHMEURBRD01,2016-10-08 13:30:00,126,470,20.0,14.35739964667501,15.529438784932267,1956.7092869014657,15.067302383911581,0.4440390216813143
BHMEURBRD01,2016-10-08 14:03:00,135,470,20.0,13.117242021267208,14.414050811417424,1945.8968595413521,14.004984050416397,0.4708559892452698
BHMEURBRD01,2016-10-08 14:30:00,141,470,20.0,13.655760918065912,14.810360651495705,2088.2608518608945,14.120648378110824,0.48432237470591394
BHMEURBRD01,2016-10-08 14:57:00,161,470,20.0,13.175339495610636,14.487440294900289,2332.4778874789463,14.01157923918782,0.4888024509293892
BHMEURBRD01,2016-10-08 15:30:00,158,470,20.0,13.105622526398522,14.203613605700445,2244.1709497006705,13.394488714753267,0.4912223019800122
BHMEURBRD01,2016-10-08 16:04:00,170,470,20.0,12.985405444872505,13.979500135828541,2376.515023090852,13.118654828607418,0.47039746873103583
BHMEURBRD01,2016-10-08 16:30:00,180,470,20.0,12.587661197444417,13.712098835904614,2468.1777904628307,13.141024753040384,0.4515461081109045
BHMEURBRD01,2016-10-09 08:04:00,42,470,20.0,13.014454182044219,13.54587305615056,568.9266683583235,13.438012272918902,0.1809978188782342
BHMEURBRD01,2016-10-09 08:30:00,41,470,20.0,12.592130233932373,13.20587473254674,541.4408640344163,13.37767950653422,0.14976239478681372
BHMEURBRD01,2016-10-09 09:04:00,41,470,20.0,13.74737616606901,14.336114227981941,587.7806833472596,14.432125422398917,0.15741917969048352
BHMEURBRD01,2016-10-09 09:30:00,41,470,20.0,13.74737616606901,14.348329763201246,588.2815202912511,14.412177864506475,0.16751645887862487
BHMEURBRD01,2016-10-09 09:57:00,46,470,20.0,13.863571114755866,14.457022231268578,665.0230226383546,14.350058258169014,0.19942812957372671
BHMEURBRD01,2016-10-09 10:30:00,64,470,20.0,14.53392658794927,15.337198237935617,981.5806872278795,15.457220345236102,0.2169770735358072
BHMEURBRD01,2016-10-09 11:04:00,72,470,20.0,15.539012894090584,16.271044560166246,1171.5152083319697,16.150455643332503,0.24372728318944684
BHMEURBRD01,2016-10-09 11:30:00,82,470,20.0,15.099259703675711,16.1424680656659,1323.6823813846038,16.358153007457314,0.26982552023877265
BHMEURBRD01,2016-10-09 11:57:00,80,470,20.0,15.199813024654723,16.273105287531365,1301.8484230025092,16.443631058853054,0.28788252459865327
BHMEURBRD01,2016-10-09 12:30:00,74,470,20.0,16.446674204794455,17.6557560186051,1306.5259453767774,17.91817177506369,0.3102413928514745
BHMEURBRD01,2016-10-09 13:04:00,95,470,20.0,16.388576730451025,17.507358776254673,1663.199083744194,17.536197259634704,0.32986691706508786
BHMEURBRD01,2016-10-09 13:30:00,95,470,20.0,16.388576730451025,17.535686286809945,1665.8901972469448,17.549936819931684,0.34128276028332855
BHMEURBRD01,2016-10-09 14:03:00,115,470,20.0,15.172998805726985,16.145478947488954,1856.7300789612298,15.851330695054912,0.3505736930153985
BHMEURBRD01,2016-10-09 14:30:00,120,470,20.0,15.184171396946875,16.17567220080653,1941.0806640967837,15.904920364545175,0.35160060841016777
BHMEURBRD01,2016-10-09 15:04:00,134,470,20.0,14.4802981500938,15.313120405830979,2051.958134381351,14.825706012549574,0.3473295553774351
BHMEURBRD01,2016-10-09 15:30:00,123,470,20.0,14.455718449410043,15.249069799675814,1875.635585360125,14.771040227484724,0.3336113195179502
BHMEURBRD01,2016-10-09 16:03:00,135,470,20.0,14.482532668337777,15.06262658967699,2033.4545896063937,14.372144291661241,0.31212463600491397
BHMEURBRD01,2016-10-09 16:30:00,143,470,20.0,14.395386456822635,14.911162080771478,2132.2961775503213,14.220615309445089,0.29284204144993026
BHMEURBRD01,2016-10-10 08:04:00,115,470,20.0,11.392193936916177,11.732033176736678,1349.183815324718,11.16818816855657,0.21472077358217267
BHMEURBRD01,2016-10-10 08:30:00,196,470,20.0,11.048078127343562,11.723583348895724,2297.822336383562,11.401667527373442,0.26703473077010526
BHMEURBRD01,2016-10-10 09:04:00,270,470,20.0,12.473700767001539,13.046356537741532,3522.5162651902137,12.18600782928405,0.34386647291349415
BHMEURBRD01,2016-10-10 09:30:00,318,470,20.0,12.475935285245516,13.23591511581382,4209.021006828794,12.358818712530264,0.403413229827202
BHMEURBRD01,2016-10-10 10:03:00,362,470,20.0,13.099365875315383,13.959002407901945,5053.158871660504,12.939904576773635,0.46171052600163054
BHMEURBRD01,2016-10-10 10:30:00,377,470,20.0,13.97306250871079,14.635641192808961,5517.636729688978,13.155042363317902,0.49489337112766335
BHMEURBRD01,2016-10-10 10:57:00,380,470,20.0,13.349631918640924,14.370833670377124,5460.916794743307,13.318175764071048,0.5168921067820755
BHMEURBRD01,2016-10-10 11:30:00,384,470,20.0,13.883681778951669,14.976420901031286,5750.945625996013,13.951103309165743,0.5328852549969932
BHMEURBRD01,2016-10-10 11:57:00,407,470,20.0,14.670232200831933,15.523999640680476,6318.267853756954,14.12976885333892,0.5349763894228734
BHMEURBRD01,2016-10-10 12:30:00,414,470,20.0,15.210985615874613,16.27554662908834,6738.076304442572,15.089270743062563,0.556623481169274
BHMEURBRD01,2016-10-10 13:04:00,412,470,20.0,14.681404792051822,15.860697028865365,6534.607175892531,14.796882044570708,0.5665506679029937
BHMEURBRD01,2016-10-10 13:30:00,406,470,20.0,14.604984268107772,15.787388254661469,6409.679631392556,14.756036311699736,0.5609915845584557
BHMEURBRD01,2016-10-10 14:03:00,409,470,20.0,13.561464248170038,14.629847801325697,5983.607750742211,13.463660231927106,0.5537525798264163
BHMEURBRD01,2016-10-10 14:30:00,393,470,20.0,13.378680655812635,14.42009548831872,5667.097526909257,13.288593784494038,0.5387247905167624
BHMEURBRD01,2016-10-10 14:57:00,378,470,20.0,13.282149467672786,14.314701748965529,5410.95726110897,13.31151905921497,0.5104022223379349
BHMEURBRD01,2016-10-10 15:30:00,360,470,20.0,12.464762694025627,13.481737605595036,4853.425538014213,12.5089080718953,0.49965838021076986
BHMEURBRD01,2016-10-10 15:57:00,348,470,20.0,12.542970832564857,13.488187803536897,4693.88935563084,12.508702077206758,0.4794622365576396
BHMEURBRD01,2016-10-10 16:30:00,318,470,20.0,12.475935285245516,13.304643057378087,4230.8764922462315,12.36260629569806,0.4370196839757769
BHMEURBRD01,2016-10-11 08:04:00,121,470,20.0,11.405601046380045,11.961315666890467,1447.3191956937465,11.423315755463468,0.2743143684385259
BHMEURBRD01,2016-10-11 08:30:00,188,470,20.0,11.555313768726572,12.163976430071134,2286.827568853373,11.460708609538637,0.3232523625098678
BHMEURBRD01,2016-10-11 08:57:00,268,470,20.0,11.734075228244814,12.462879306035799,3340.051654017594,11.645132916083746,0.3821905013277061
BHMEURBRD01,2016-10-11 09:30:00,332,470,20.0,12.717263255595142,13.56605085701039,4503.92888452745,12.494216875691826,0.4690030766882873
BHMEURBRD01,2016-10-11 09:57:00,369,470,20.0,12.589895715688396,13.654681759077503,5038.577569099599,12.604899157529927,0.5293923333262468
BHMEURBRD01,2016-10-11 10:30:00,406,470,20.0,13.302707035517383,14.46176756103544,5871.477629780389,13.281616960793727,0.5837482777037605
BHMEURBRD01,2016-10-11 10:57:00,425,470,20.0,13.450185239619934,14.658076946582575,6229.682702297595,13.409413654061659,0.6121001705929758
BHMEURBRD01,2016-10-11 11:30:00,443,470,20.0,14.015518355346373,15.311751108762905,6783.1057411819675,14.223913756648683,0.6064372964478044
BHMEURBRD01,2016-10-11 12:03:00,456,470,20.0,15.304835382121688,16.57990903739506,7560.438521052147,15.301066342782077,0.6382906355046084
BHMEURBRD01,2016-10-11 12:30:00,463,470,20.0,14.585320507560766,16.176830194813796,7489.872380198787,15.342421381553372,0.6443346688279933
BHMEURBRD01,2016-10-11 13:04:00,467,470,20.0,15.266401668325267,16.37313835400521,7646.255611320433,14.80908062022425,0.6448325524601751
BHMEURBRD01,2016-10-11 13:31:00,468,470,20.0,14.911560171181558,16.19473488981945,7579.135928435503,14.913738085257592,0.6411517765037397
BHMEURBRD01,2016-10-11 14:04:00,453,470,20.0,13.40772939298435,14.689327828839861,6654.265506464457,13.441262484596853,0.6340925996052551
BHMEURBRD01,2016-10-11 14:30:00,436,470,20.0,13.474764940303691,14.654357763615506,6389.2999849363605,13.347877888204543,0.6151738220757371
BHMEURBRD01,2016-10-11 15:03:00,426,470,20.0,13.032330327996045,14.029582961042406,5976.602341404065,12.634244554087003,0.5782434713049894
BHMEURBRD01,2016-10-11 15:33:00,402,470,20.0,13.125733190594325,14.059482466069905,5651.911951360102,12.659852269228244,0.5600508220110071
BHMEURBRD01,2016-10-11 16:01:00,379,470,20.0,12.549227483647996,13.526403784900637,5126.507034477341,12.35441257268055,0.5275511328198096
BHMEURBRD01,2016-10-11 16:26:00,351,470,20.0,12.54967438729679,13.407699812585342,4706.1026342174555,12.269513040634374,0.48504498197676016
BHMEURBRD01,2016-10-12 08:04:00,135,470,20.0,10.911772514460903,11.637231570228575,1571.0262619808577,11.302767138987923,0.2845306029784322
BHMEURBRD01,2016-10-12 08:31:00,201,470,20.0,11.584362505898287,12.191461844326076,2450.4838307095415,11.43180227615836,0.33406171516187916
BHMEURBRD01,2016-10-12 09:03:00,289,470,20.0,12.516156613637119,13.301607489602514,3844.1645644951263,12.441948030388366,0.4075671546324488
BHMEURBRD01,2016-10-12 09:26:00,335,470,20.0,12.513922095393141,13.41958241767222,4495.560109920194,12.469135218960064,0.4617875364261545
BHMEURBRD01,2016-10-12 10:01:00,383,470,20.0,13.041268400971955,14.094187504439093,5398.073814200173,13.042627509053618,0.526187730117236
BHMEURBRD01,2016-10-12 10:31:00,432,470,20.0,13.46582686732778,14.470382206249342,6251.205113099716,13.153197624787744,0.5648035179687884
BHMEURBRD01,2016-10-12 11:04:00,462,470,20.0,14.793130704250721,15.645933559725654,7228.421304593252,14.044954913316458,0.5760365859243194
BHMEURBRD01,2016-10-12 11:31:00,461,470,20.0,13.992726269257796,15.327975887625389,7066.196884195304,14.342880793672782,0.5975939043007992
BHMEURBRD01,2016-10-12 12:04:00,469,470,20.0,15.333884119293405,16.51600389216102,7746.005825423518,15.246965457978996,0.6084436186966887
BHMEURBRD01,2016-10-12 12:31:00,462,470,20.0,15.213220134118588,16.45696621051141,7603.118389256271,15.259996157547178,0.6125178335106926
BHMEURBRD01,2016-10-12 13:04:00,448,470,20.0,14.761847448835027,15.986997471071343,7162.174867039961,14.756972787770698,0.613549943331024
BHMEURBRD01,2016-10-12 13:34:00,435,470,20.0,14.732798711663316,15.926848677034831,6928.179174510152,14.683465834848839,0.6068915580486536
BHMEURBRD01,2016-10-12 14:03:00,440,470,20.0,14.323881873015338,15.197509412332327,6686.904141426224,13.569348904047922,0.5877203634519765
BHMEURBRD01,2016-10-12 14:34:00,436,470,20.0,13.41175152582351,14.571726254118952,6353.272646795863,13.381948083277644,0.5859480526568939
BHMEURBRD01,2016-10-12 15:01:00,428,470,20.0,12.61670993461613,13.77284619710003,5894.778172358813,12.691145613230432,0.5631809955190891
BHMEURBRD01,2016-10-12 15:30:00,409,470,20.0,12.784298802914481,13.85020875233426,5664.735379704712,12.754855043506508,0.5388437265914838
BHMEURBRD01,2016-10-12 15:57:00,378,470,20.0,12.820051094818133,13.753235377972537,5198.722972873619,12.597866271837965,0.5110291061732362
BHMEURBRD01,2016-10-12 16:31:00,338,470,20.0,12.520625650125076,13.322685222081338,4503.067605063492,12.218485626856882,0.4614577906317701
BHMEURBRD01,2016-10-13 07:57:00,123,470,20.0,10.884958295533167,11.525731215889715,1417.664939554435,11.246896807661157,0.24799875775267669
BHMEURBRD01,2016-10-13 08:31:00,218,470,20.0,10.99221517124411,11.704737561290127,2551.6327883612475,11.244576081581243,0.3057890129555825
BHMEURBRD01,2016-10-13 09:04:00,298,470,20.0,12.641289635299891,13.295395845829034,3962.0279620570523,12.421136092114637,0.37108381390162254
BHMEURBRD01,2016-10-13 09:31:00,342,470,20.0,12.46655030862081,13.34858610891699,4565.21644924961,12.514307671175503,0.4314664276371513
BHMEURBRD01,2016-10-13 09:57:00,376,470,20.0,13.130649130731076,13.854215813002794,5209.185145689051,12.4769163535781,0.49252989656645424
BHMEURBRD01,2016-10-13 10:31:00,396,470,20.0,13.38538421054457,14.473579942323374,5731.537657160056,13.40408329222664,0.540358049552988
BHMEURBRD01,2016-10-13 11:04:00,412,470,20.0,14.051270647250021,15.243891479095984,6280.4832893875455,14.162406237063246,0.574083297960336
BHMEURBRD01,2016-10-13 11:31:00,428,470,20.0,13.982000581686702,15.20946709485301,6509.6519165970885,14.059906607727436,0.5981520513750083
BHMEURBRD01,2016-10-13 11:57:00,438,470,20.0,14.109368121593448,15.35310022159946,6724.657897060563,14.154168329365922,0.6129060084485121
BHMEURBRD01,2016-10-13 12:31:00,440,470,20.0,15.374105447685007,16.545722332051437,7280.1178261026325,15.213226019920112,0.6179843277361944
BHMEURBRD01,2016-10-13 13:04:00,436,470,20.0,14.735033229907293,15.99927614616309,6975.684399727107,14.817018710198127,0.6157243620697316
BHMEURBRD01,2016-10-13 13:31:00,433,470,20.0,14.728329675175358,15.945481578935176,6904.393523678931,14.697055019060995,0.6148308831027814
BHMEURBRD01,2016-10-13 13:57:00,432,470,20.0,13.990938654662614,15.395467332905046,6650.84188781498,14.43772897460483,0.6129062751327724
BHMEURBRD01,2016-10-13 14:31:00,412,470,20.0,13.316114144981253,14.54945099760032,5994.373811011332,13.433346601591781,0.5932219349874273
BHMEURBRD01,2016-10-13 15:04:00,408,470,20.0,12.677041927203538,13.850095147607483,5650.838820223853,12.746569514183898,0.5726210928059003
BHMEURBRD01,2016-10-13 15:31:00,390,470,20.0,13.161932386146768,14.09918739269144,5498.683083149662,12.728411719652906,0.5553316365711094
BHMEURBRD01,2016-10-13 16:04:00,368,470,20.0,12.797705912378351,13.735534715019806,5054.676775127289,12.501978231748383,0.5280599374467211
BHMEURBRD01,2016-10-13 16:31:00,322,470,20.0,12.42185994374125,13.371147819316942,4305.509597820055,12.36649022909877,0.4857178807163416
BHMEURBRD01,2016-10-14 08:01:00,112,470,20.0,11.070423309783342,11.675862894192967,1307.6966441496124,11.343316789304474,0.24814109630058567
BHMEURBRD01,2016-10-14 08:27:00,170,470,20.0,10.989980653000133,11.745040917165468,1996.6569559181296,11.397175768316396,0.29609110901941404
BHMEURBRD01,2016-10-14 09:01:00,252,470,20.0,12.223434723676,12.992087445711068,3274.006036319189,12.323091889769778,0.3643949277987784
BHMEURBRD01,2016-10-14 09:27:00,283,470,20.0,12.397727146706286,13.32755820893013,3771.698973127227,12.617127123254834,0.42103553580221215
BHMEURBRD01,2016-10-14 10:01:00,317,470,20.0,12.998812554336375,13.94152130591958,4419.462253976507,12.967179389922174,0.4776810086744427
BHMEURBRD01,2016-10-14 10:27:00,339,470,20.0,13.258016670637822,14.208449333821958,4816.664324165644,13.119675573267473,0.5028845510661373
BHMEURBRD01,2016-10-14 11:01:00,351,470,20.0,13.704920319433427,14.839667066453716,5208.7231403252545,13.892013654137847,0.5299547065692606
BHMEURBRD01,2016-10-14 11:27:00,360,470,20.0,13.830053341096196,15.04643148508122,5416.715334629239,14.148781488389126,0.5444434425339265
BHMEURBRD01,2016-10-14 12:01:00,368,470,20.0,15.108197776651622,16.234958686016775,5974.464796454173,15.149049441498121,0.5552101217132774
BHMEURBRD01,2016-10-14 12:27:00,366,470,20.0,15.208751097630632,16.307086074129,5968.393503131214,15.178759282298477,0.555165851315615
BHMEURBRD01,2016-10-14 13:01:00,370,470,20.0,15.11266681313958,15.995184413141555,5918.218232862375,14.51874082852598,0.5600439969237087
BHMEURBRD01,2016-10-14 13:27:00,378,470,20.0,14.542417757276386,15.74863377725911,5952.9835678039435,14.762741913173885,0.5590431788118623
BHMEURBRD01,2016-10-14 14:01:00,380,470,20.0,13.244609561173954,14.342284224676007,5450.068005376883,13.237660427929312,0.5502271583999553
BHMEURBRD01,2016-10-14 14:34:00,364,470,20.0,14.049036129006042,14.8181329007988,5393.800375890763,13.272316265725658,0.5398923585524562
BHMEURBRD01,2016-10-14 15:01:00,341,470,20.0,12.52732920485701,13.545156758713976,4618.898454721466,12.478189117295758,0.5187417944407334
BHMEURBRD01,2016-10-14 15:27:00,334,470,20.0,12.511687577149164,13.49137323487356,4506.118660447769,12.525462527555055,0.4870878387810193
BHMEURBRD01,2016-10-14 16:01:00,325,470,20.0,12.491576912953361,13.293372842816542,4320.346173915376,12.229240703441398,0.4533652068339826
BHMEURBRD01,2016-10-14 16:34:00,292,470,20.0,12.417837810902089,13.19975668540106,3854.3289521371094,12.28158820624528,0.41820935818084787
BHMEURBRD01,2016-10-15 08:01:00,42,470,20.0,11.649163534973649,12.094997004887697,507.9898742052833,11.981270095993004,0.1564954227531534
BHMEURBRD01,2016-10-15 08:34:00,52,470,20.0,11.566486359946461,12.163403601627182,632.4969872846135,12.043397818974753,0.2030763290347017
BHMEURBRD01,2016-10-15 09:01:00,58,470,20.0,12.672125987066787,13.20007374242541,765.6042770606738,12.867902665571522,0.22481854197836393
BHMEURBRD01,2016-10-15 09:27:00,61,470,20.0,12.678829541798722,13.31562878118845,812.2533556524954,12.995863009524191,0.2549929261497697
