SystemCodeNumber,Timestamp,Occupancy,Capacity,BaselinePrice,Revenue
BHMMBMMBX01,2016-10-22 08:59:00,277,687,20.0,5540.0
BHMMBMMBX01,2016-10-22 09:26:00,301,687,20.0,6020.0
BHMMBMMBX01,2016-10-22 09:59:00,317,687,20.0,6340.0
BHMMBMMBX01,2016-10-22 10:26:00,335,687,20.0,6700.0
BHMMBMMBX01,2016-10-22 10:59:00,350,687,20.0,7000.0
BHMMBMMBX01,2016-10-22 11:32:00,359,687,20.0,7180.0
BHMMBMMBX01,2016-10-22 11:59:00,384,687,20.0,7680.0
BHMMBMMBX01,2016-10-22 12:32:00,416,687,20.0,8320.0
BHMMBMMBX01,2016-10-22 12:59:00,439,687,20.0,8780.0
BHMMBMMBX01,2016-10-22 13:32:00,472,687,20.0,9440.0
BHMMBMMBX01,2016-10-22 13:59:00,489,687,20.0,9780.0
BHMMBMMBX01,2016-10-22 14:39:00,503,687,20.0,10060.0
BHMMBMMBX01,2016-10-22 14:59:00,510,687,20.0,10200.0
BHMMBMMBX01,2016-10-22 15:26:00,516,687,20.0,10320.0
BHMMBMMBX01,2016-10-22 15:59:00,511,687,20.0,10220.0
BHMMBMMBX01,2016-10-22 16:26:00,491,687,20.0,9820.0
BHMMBMMBX01,2016-10-23 07:59:00,288,687,20.0,5760.0
BHMMBMMBX01,2016-10-23 08:26:00,287,687,20.0,5740.0
BHMMBMMBX01,2016-10-23 08:59:00,297,687,20.0,5940.0
BHMMBMMBX01,2016-10-23 09:26:00,293,687,20.0,5860.0
BHMMBMMBX01,2016-10-23 09:59:00,300,687,20.0,6000.0
BHMMBMMBX01,2016-10-23 10:26:00,307,687,20.0,6140.0
BHMMBMMBX01,2016-10-23 10:59:00,306,687,20.0,6120.0
BHMMBMMBX01,2016-10-23 11:26:00,299,687,20.0,5980.0
BHMMBMMBX01,2016-10-23 11:59:00,302,687,20.0,6040.0
BHMMBMMBX01,2016-10-23 12:26:00,304,687,20.0,6080.0
BHMMBMMBX01,2016-10-23 13:06:00,366,687,20.0,7320.0
BHMMBMMBX01,2016-10-23 13:26:00,401,687,20.0,8020.0
BHMMBMMBX01,2016-10-23 13:59:00,454,687,20.0,9080.0
BHMMBMMBX01,2016-10-23 14:26:00,476,687,20.0,9520.0
BHMMBMMBX01,2016-10-23 14:59:00,503,687,20.0,10060.0
BHMMBMMBX01,2016-10-23 15:26:00,480,687,20.0,9600.0
BHMMBMMBX01,2016-10-23 15:59:00,462,687,20.0,9240.0
BHMMBMMBX01,2016-10-23 16:26:00,423,687,20.0,8460.0
BHMMBMMBX01,2016-10-24 07:56:00,271,687,20.0,5420.0
BHMMBMMBX01,2016-10-24 08:29:00,312,687,20.0,6240.0
BHMMBMMBX01,2016-10-24 09:03:00,363,687,20.0,7260.0
BHMMBMMBX01,2016-10-24 09:30:00,381,687,20.0,7620.0
BHMMBMMBX01,2016-10-24 09:55:00,413,687,20.0,8260.0
BHMMBMMBX01,2016-10-24 10:30:00,441,687,20.0,8820.0
BHMMBMMBX01,2016-10-24 11:03:00,458,687,20.0,9160.0
BHMMBMMBX01,2016-10-24 11:29:00,465,687,20.0,9300.0
BHMMBMMBX01,2016-10-24 12:02:00,501,687,20.0,10020.0
BHMMBMMBX01,2016-10-24 12:30:00,490,687,20.0,9800.0
BHMMBMMBX01,2016-10-24 12:56:00,510,687,20.0,10200.0
BHMMBMMBX01,2016-10-24 13:30:00,512,687,20.0,10240.0
BHMMBMMBX01,2016-10-24 13:56:00,505,687,20.0,10100.0
BHMMBMMBX01,2016-10-24 14:30:00,491,687,20.0,9820.0
BHMMBMMBX01,2016-10-24 14:56:00,483,687,20.0,9660.0
BHMMBMMBX01,2016-10-24 15:32:00,470,687,20.0,9400.0
BHMMBMMBX01,2016-10-24 16:00:00,450,687,20.0,9000.0
BHMMBMMBX01,2016-10-24 16:33:00,407,687,20.0,8140.0
BHMMBMMBX01,2016-10-25 08:00:00,277,687,20.0,5540.0
BHMMBMMBX01,2016-10-25 08:26:00,305,687,20.0,6100.0
BHMMBMMBX01,2016-10-25 09:00:00,351,687,20.0,7020.0
BHMMBMMBX01,2016-10-25 09:19:00,391,687,20.0,7820.0
BHMMBMMBX01,2016-10-25 09:56:00,444,687,20.0,8880.0
BHMMBMMBX01,2016-10-25 10:29:00,471,687,20.0,9420.0
BHMMBMMBX01,2016-10-25 10:56:00,487,687,20.0,9740.0
BHMMBMMBX01,2016-10-25 11:29:00,516,687,20.0,10320.0
BHMMBMMBX01,2016-10-25 12:02:00,531,687,20.0,10620.0
BHMMBMMBX01,2016-10-25 12:29:00,541,687,20.0,10820.0
BHMMBMMBX01,2016-10-25 13:03:00,565,687,20.0,11300.0
BHMMBMMBX01,2016-10-25 13:29:00,574,687,20.0,11480.0
BHMMBMMBX01,2016-10-25 13:56:00,577,687,20.0,11540.0
BHMMBMMBX01,2016-10-25 14:29:00,583,687,20.0,11660.0
BHMMBMMBX01,2016-10-25 15:02:00,577,687,20.0,11540.0
BHMMBMMBX01,2016-10-25 15:29:00,550,687,20.0,11000.0
BHMMBMMBX01,2016-10-25 15:56:00,522,687,20.0,10440.0
BHMMBMMBX01,2016-10-25 16:29:00,476,687,20.0,9520.0
BHMMBMMBX01,2016-10-26 07:59:00,305,687,20.0,6100.0
BHMMBMMBX01,2016-10-26 08:32:00,349,687,20.0,6980.0
BHMMBMMBX01,2016-10-26 08:59:00,390,687,20.0,7800.0
BHMMBMMBX01,2016-10-26 09:26:00,432,687,20.0,8640.0
BHMMBMMBX01,2016-10-26 09:59:00,488,687,20.0,9760.0
BHMMBMMBX01,2016-10-26 10:26:00,512,687,20.0,10240.0
BHMMBMMBX01,2016-10-26 10:59:00,540,687,20.0,10800.0
BHMMBMMBX01,2016-10-26 11:26:00,538,687,20.0,10760.0
BHMMBMMBX01,2016-10-26 11:59:00,543,687,20.0,10860.0
BHMMBMMBX01,2016-10-26 12:26:00,557,687,20.0,11140.0
BHMMBMMBX01,2016-10-26 12:59:00,584,687,20.0,11680.0
BHMMBMMBX01,2016-10-26 13:26:00,614,687,20.0,12280.0
BHMMBMMBX01,2016-10-26 13:59:00,608,687,20.0,12160.0
BHMMBMMBX01,2016-10-26 14:26:00,601,687,20.0,12020.0
BHMMBMMBX01,2016-10-26 14:59:00,597,687,20.0,11940.0
BHMMBMMBX01,2016-10-26 15:26:00,584,687,20.0,11680.0
BHMMBMMBX01,2016-10-26 15:59:00,549,687,20.0,10980.0
BHMMBMMBX01,2016-10-26 16:32:00,497,687,20.0,9940.0
BHMMBMMBX01,2016-10-27 07:59:00,368,687,20.0,7360.0
BHMMBMMBX01,2016-10-27 08:32:00,420,687,20.0,8400.0
BHMMBMMBX01,2016-10-27 08:59:00,452,687,20.0,9040.0
BHMMBMMBX01,2016-10-27 09:32:00,476,687,20.0,9520.0
BHMMBMMBX01,2016-10-27 09:59:00,507,687,20.0,10140.0
BHMMBMMBX01,2016-10-27 10:25:00,527,687,20.0,10540.0
BHMMBMMBX01,2016-10-27 10:59:00,573,687,20.0,11460.0
BHMMBMMBX01,2016-10-27 11:32:00,589,687,20.0,11780.0
BHMMBMMBX01,2016-10-27 11:59:00,617,687,20.0,12340.0
BHMMBMMBX01,2016-10-27 12:26:00,618,687,20.0,12360.0
BHMMBMMBX01,2016-10-27 12:59:00,647,687,20.0,12940.0
BHMMBMMBX01,2016-10-27 13:32:00,657,687,20.0,13140.0
BHMMBMMBX01,2016-10-27 13:59:00,651,687,20.0,13020.0
BHMMBMMBX01,2016-10-27 14:26:00,638,687,20.0,12760.0
BHMMBMMBX01,2016-10-27 14:59:00,625,687,20.0,12500.0
BHMMBMMBX01,2016-10-27 15:26:00,610,687,20.0,12200.0
BHMMBMMBX01,2016-10-27 15:59:00,566,687,20.0,11320.0
BHMMBMMBX01,2016-10-27 16:26:00,529,687,20.0,10580.0
BHMMBMMBX01,2016-10-28 08:16:00,348,687,20.0,6960.0
BHMMBMMBX01,2016-10-28 08:16:00,348,687,20.0,6960.0
BHMMBMMBX01,2016-10-28 08:56:00,397,687,20.0,7940.0
BHMMBMMBX01,2016-10-28 09:29:00,425,687,20.0,8500.0
BHMMBMMBX01,2016-10-28 10:02:00,458,687,20.0,9160.0
BHMMBMMBX01,2016-10-28 10:29:00,491,687,20.0,9820.0
BHMMBMMBX01,2016-10-28 10:56:00,503,687,20.0,10060.0
BHMMBMMBX01,2016-10-28 11:29:00,525,687,20.0,10500.0
BHMMBMMBX01,2016-10-28 12:02:00,537,687,20.0,10740.0
BHMMBMMBX01,2016-10-28 12:29:00,556,687,20.0,11120.0
BHMMBMMBX01,2016-10-28 13:02:00,585,687,20.0,11700.0
BHMMBMMBX01,2016-10-28 13:29:00,600,687,20.0,12000.0
BHMMBMMBX01,2016-10-28 14:02:00,593,687,20.0,11860.0
BHMMBMMBX01,2016-10-28 14:29:00,584,687,20.0,11680.0
BHMMBMMBX01,2016-10-28 15:02:00,583,687,20.0,11660.0
BHMMBMMBX01,2016-10-28 15:29:00,550,687,20.0,11000.0
BHMMBMMBX01,2016-10-28 16:02:00,513,687,20.0,10260.0
BHMMBMMBX01,2016-10-28 16:29:00,481,687,20.0,9620.0
BHMMBMMBX01,2016-10-29 07:59:00,316,687,20.0,6320.0
BHMMBMMBX01,2016-10-29 08:26:00,323,687,20.0,6460.0
BHMMBMMBX01,2016-10-29 08:59:00,334,687,20.0,6680.0
BHMMBMMBX01,2016-10-29 09:26:00,350,687,20.0,7000.0
BHMMBMMBX01,2016-10-29 09:59:00,373,687,20.0,7460.0
BHMMBMMBX01,2016-10-29 10:26:00,395,687,20.0,7900.0
BHMMBMMBX01,2016-10-29 10:59:00,402,687,20.0,8040.0
BHMMBMMBX01,2016-10-29 11:25:00,401,687,20.0,8020.0
BHMMBMMBX01,2016-10-29 12:06:00,429,687,20.0,8580.0
BHMMBMMBX01,2016-10-29 12:26:00,436,687,20.0,8720.0
BHMMBMMBX01,2016-10-29 12:59:00,469,687,20.0,9380.0
BHMMBMMBX01,2016-10-29 13:26:00,502,687,20.0,10040.0
BHMMBMMBX01,2016-10-29 13:59:00,528,687,20.0,10560.0
BHMMBMMBX01,2016-10-29 14:26:00,560,687,20.0,11200.0
BHMMBMMBX01,2016-10-29 14:59:00,593,687,20.0,11860.0
BHMMBMMBX01,2016-10-29 15:26:00,598,687,20.0,11960.0
BHMMBMMBX01,2016-10-29 15:59:00,581,687,20.0,11620.0
BHMMBMMBX01,2016-10-29 16:26:00,582,687,20.0,11640.0
BHMMBMMBX01,2016-10-30 07:59:00,337,687,20.0,6740.0
BHMMBMMBX01,2016-10-30 07:59:00,337,687,20.0,6740.0
BHMMBMMBX01,2016-10-30 07:59:00,337,687,20.0,6740.0
BHMMBMMBX01,2016-10-30 08:25:00,337,687,20.0,6740.0
BHMMBMMBX01,2016-10-30 08:59:00,331,687,20.0,6620.0
BHMMBMMBX01,2016-10-30 09:25:00,336,687,20.0,6720.0
BHMMBMMBX01,2016-10-30 09:59:00,334,687,20.0,6680.0
BHMMBMMBX01,2016-10-30 10:25:00,329,687,20.0,6580.0
BHMMBMMBX01,2016-10-30 10:59:00,320,687,20.0,6400.0
BHMMBMMBX01,2016-10-30 11:25:00,312,687,20.0,6240.0
BHMMBMMBX01,2016-10-30 11:59:00,321,687,20.0,6420.0
BHMMBMMBX01,2016-10-30 12:26:00,324,687,20.0,6480.0
BHMMBMMBX01,2016-10-30 13:06:00,353,687,20.0,7060.0
BHMMBMMBX01,2016-10-30 13:25:00,357,687,20.0,7140.0
BHMMBMMBX01,2016-10-30 13:59:00,385,687,20.0,7700.0
BHMMBMMBX01,2016-10-30 14:32:00,399,687,20.0,7980.0
BHMMBMMBX01,2016-10-30 15:00:00,407,687,20.0,8140.0
BHMMBMMBX01,2016-10-30 15:32:00,399,687,20.0,7980.0
BHMMBMMBX01,2016-10-31 08:00:00,308,687,20.0,6160.0
BHMMBMMBX01,2016-10-31 08:26:00,338,687,20.0,6760.0
BHMMBMMBX01,2016-10-31 09:00:00,400,687,20.0,8000.0
BHMMBMMBX01,2016-10-31 09:26:00,449,687,20.0,8980.0
BHMMBMMBX01,2016-10-31 10:00:00,490,687,20.0,9800.0
BHMMBMMBX01,2016-10-31 10:26:00,518,687,20.0,10360.0
BHMMBMMBX01,2016-10-31 11:00:00,531,687,20.0,10620.0
BHMMBMMBX01,2016-10-31 11:26:00,544,687,20.0,10880.0
BHMMBMMBX01,2016-10-31 12:00:00,564,687,20.0,11280.0
BHMMBMMBX01,2016-10-31 12:26:00,573,687,20.0,11460.0
BHMMBMMBX01,2016-10-31 13:00:00,596,687,20.0,11920.0
BHMMBMMBX01,2016-10-31 13:26:00,607,687,20.0,12140.0
BHMMBMMBX01,2016-10-31 13:59:00,594,687,20.0,11880.0
BHMMBMMBX01,2016-10-31 14:26:00,577,687,20.0,11540.0
BHMMBMMBX01,2016-10-31 15:00:00,562,687,20.0,11240.0
BHMMBMMBX01,2016-10-31 15:27:00,537,687,20.0,10740.0
BHMMBMMBX01,2016-10-31 16:00:00,495,687,20.0,9900.0
BHMMBMMBX01,2016-10-31 16:26:00,466,687,20.0,9320.0
BHMMBMMBX01,2016-11-01 08:06:00,324,687,20.0,6480.0
BHMMBMMBX01,2016-11-01 08:26:00,352,687,20.0,7040.0
BHMMBMMBX01,2016-11-01 09:00:00,404,687,20.0,8080.0
BHMMBMMBX01,2016-11-01 09:26:00,453,687,20.0,9060.0
BHMMBMMBX01,2016-11-01 10:00:00,525,687,20.0,10500.0
BHMMBMMBX01,2016-11-01 10:26:00,567,687,20.0,11340.0
BHMMBMMBX01,2016-11-01 11:00:00,602,687,20.0,12040.0
BHMMBMMBX01,2016-11-01 11:26:00,610,687,20.0,12200.0
BHMMBMMBX01,2016-11-01 12:00:00,636,687,20.0,12720.0
BHMMBMMBX01,2016-11-01 12:26:00,647,687,20.0,12940.0
BHMMBMMBX01,2016-11-01 13:00:00,651,687,20.0,13020.0
BHMMBMMBX01,2016-11-01 13:26:00,645,687,20.0,12900.0
BHMMBMMBX01,2016-11-01 14:00:00,629,687,20.0,12580.0
BHMMBMMBX01,2016-11-01 14:26:00,608,687,20.0,12160.0
BHMMBMMBX01,2016-11-01 15:00:00,592,687,20.0,11840.0
BHMMBMMBX01,2016-11-01 15:27:00,574,687,20.0,11480.0
BHMMBMMBX01,2016-11-01 16:00:00,539,687,20.0,10780.0
BHMMBMMBX01,2016-11-01 16:33:00,493,687,20.0,9860.0
BHMMBMMBX01,2016-11-02 07:56:00,313,687,20.0,6260.0
BHMMBMMBX01,2016-11-02 08:30:00,349,687,20.0,6980.0
BHMMBMMBX01,2016-11-02 08:56:00,375,687,20.0,7500.0
BHMMBMMBX01,2016-11-02 09:30:00,444,687,20.0,8880.0
BHMMBMMBX01,2016-11-02 09:56:00,492,687,20.0,9840.0
BHMMBMMBX01,2016-11-02 10:29:00,539,687,20.0,10780.0
BHMMBMMBX01,2016-11-02 10:56:00,564,687,20.0,11280.0
BHMMBMMBX01,2016-11-02 11:30:00,593,687,20.0,11860.0
BHMMBMMBX01,2016-11-02 11:56:00,591,687,20.0,11820.0
BHMMBMMBX01,2016-11-02 12:30:00,604,687,20.0,12080.0
BHMMBMMBX01,2016-11-02 13:03:00,633,687,20.0,12660.0
BHMMBMMBX01,2016-11-02 13:30:00,639,687,20.0,12780.0
BHMMBMMBX01,2016-11-02 14:03:00,657,687,20.0,13140.0
BHMMBMMBX01,2016-11-02 14:30:00,648,687,20.0,12960.0
BHMMBMMBX01,2016-11-02 14:56:00,626,687,20.0,12520.0
BHMMBMMBX01,2016-11-02 15:29:00,597,687,20.0,11940.0
BHMMBMMBX01,2016-11-02 16:03:00,551,687,20.0,11020.0
BHMMBMMBX01,2016-11-02 16:30:00,516,687,20.0,10320.0
BHMMBMMBX01,2016-11-03 08:00:00,387,687,20.0,7740.0
BHMMBMMBX01,2016-11-03 08:26:00,433,687,20.0,8660.0
BHMMBMMBX01,2016-11-03 09:00:00,486,687,20.0,9720.0
BHMMBMMBX01,2016-11-03 09:26:00,502,687,20.0,10040.0
BHMMBMMBX01,2016-11-03 10:00:00,556,687,20.0,11120.0
BHMMBMMBX01,2016-11-03 10:26:00,580,687,20.0,11600.0
BHMMBMMBX01,2016-11-03 11:00:00,616,687,20.0,12320.0
BHMMBMMBX01,2016-11-03 11:26:00,628,687,20.0,12560.0
BHMMBMMBX01,2016-11-03 12:00:00,647,687,20.0,12940.0
BHMMBMMBX01,2016-11-03 12:26:00,666,687,20.0,13320.0
BHMMBMMBX01,2016-11-03 12:59:00,492,687,20.0,9840.0
BHMMBMMBX01,2016-11-03 13:26:00,508,687,20.0,10160.0
BHMMBMMBX01,2016-11-03 13:59:00,510,687,20.0,10200.0
BHMMBMMBX01,2016-11-03 14:26:00,493,687,20.0,9860.0
BHMMBMMBX01,2016-11-03 15:00:00,471,687,20.0,9420.0
BHMMBMMBX01,2016-11-03 15:26:00,435,687,20.0,8700.0
BHMMBMMBX01,2016-11-03 16:03:00,411,687,20.0,8220.0
BHMMBMMBX01,2016-11-03 16:30:00,405,687,20.0,8100.0
BHMMBMMBX01,2016-11-04 08:00:00,334,687,20.0,6680.0
BHMMBMMBX01,2016-11-04 08:26:00,352,687,20.0,7040.0
BHMMBMMBX01,2016-11-04 08:59:00,393,687,20.0,7860.0
BHMMBMMBX01,2016-11-04 09:33:00,429,687,20.0,8580.0
BHMMBMMBX01,2016-11-04 10:00:00,479,687,20.0,9580.0
BHMMBMMBX01,2016-11-04 10:26:00,499,687,20.0,9980.0
BHMMBMMBX01,2016-11-04 11:00:00,524,687,20.0,10480.0
BHMMBMMBX01,2016-11-04 11:33:00,538,687,20.0,10760.0
BHMMBMMBX01,2016-11-04 12:00:00,540,687,20.0,10800.0
BHMMBMMBX01,2016-11-04 12:33:00,537,687,20.0,10740.0
BHMMBMMBX01,2016-11-04 13:00:00,550,687,20.0,11000.0
BHMMBMMBX01,2016-11-04 13:26:00,554,687,20.0,11080.0
BHMMBMMBX01,2016-11-04 13:59:00,567,687,20.0,11340.0
BHMMBMMBX01,2016-11-04 14:26:00,539,687,20.0,10780.0
BHMMBMMBX01,2016-11-04 15:00:00,521,687,20.0,10420.0
BHMMBMMBX01,2016-11-04 15:26:00,489,687,20.0,9780.0
BHMMBMMBX01,2016-11-04 16:00:00,461,687,20.0,9220.0
BHMMBMMBX01,2016-11-04 16:26:00,436,687,20.0,8720.0
BHMMBMMBX01,2016-11-05 08:00:00,254,687,20.0,5080.0
BHMMBMMBX01,2016-11-05 08:26:00,256,687,20.0,5120.0
BHMMBMMBX01,2016-11-05 08:59:00,259,687,20.0,5180.0
BHMMBMMBX01,2016-11-05 09:26:00,263,687,20.0,5260.0
BHMMBMMBX01,2016-11-05 09:59:00,278,687,20.0,5560.0
BHMMBMMBX01,2016-11-05 10:33:00,290,687,20.0,5800.0
BHMMBMMBX01,2016-11-05 10:59:00,306,687,20.0,6120.0
BHMMBMMBX01,2016-11-05 11:26:00,318,687,20.0,6360.0
BHMMBMMBX01,2016-11-05 12:06:00,360,687,20.0,7200.0
BHMMBMMBX01,2016-11-05 12:26:00,379,687,20.0,7580.0
BHMMBMMBX01,2016-11-05 13:00:00,403,687,20.0,8060.0
BHMMBMMBX01,2016-11-05 13:33:00,467,687,20.0,9340.0
BHMMBMMBX01,2016-11-05 13:59:00,500,687,20.0,10000.0
BHMMBMMBX01,2016-11-05 14:26:00,518,687,20.0,10360.0
BHMMBMMBX01,2016-11-05 15:00:00,530,687,20.0,10600.0
BHMMBMMBX01,2016-11-05 15:26:00,549,687,20.0,10980.0
BHMMBMMBX01,2016-11-05 16:00:00,548,687,20.0,10960.0
BHMMBMMBX01,2016-11-05 16:26:00,525,687,20.0,10500.0
BHMMBMMBX01,2016-11-06 08:00:00,325,687,20.0,6500.0
BHMMBMMBX01,2016-11-06 08:26:00,327,687,20.0,6540.0
BHMMBMMBX01,2016-11-06 09:00:00,331,687,20.0,6620.0
BHMMBMMBX01,2016-11-06 09:33:00,330,687,20.0,6600.0
BHMMBMMBX01,2016-11-06 10:00:00,330,687,20.0,6600.0
BHMMBMMBX01,2016-11-06 10:26:00,324,687,20.0,6480.0
BHMMBMMBX01,2016-11-06 10:59:00,314,687,20.0,6280.0
BHMMBMMBX01,2016-11-06 11:26:00,327,687,20.0,6540.0
BHMMBMMBX01,2016-11-06 11:59:00,336,687,20.0,6720.0
BHMMBMMBX01,2016-11-06 12:26:00,323,687,20.0,6460.0
BHMMBMMBX01,2016-11-06 13:06:00,362,687,20.0,7240.0
BHMMBMMBX01,2016-11-06 13:26:00,364,687,20.0,7280.0
BHMMBMMBX01,2016-11-06 13:59:00,399,687,20.0,7980.0
BHMMBMMBX01,2016-11-06 14:33:00,427,687,20.0,8540.0
BHMMBMMBX01,2016-11-06 15:00:00,438,687,20.0,8760.0
BHMMBMMBX01,2016-11-06 15:26:00,434,687,20.0,8680.0
BHMMBMMBX01,2016-11-06 15:59:00,430,687,20.0,8600.0
BHMMBMMBX01,2016-11-06 16:26:00,402,687,20.0,8040.0
BHMMBMMBX01,2016-11-07 08:00:00,295,687,20.0,5900.0
BHMMBMMBX01,2016-11-07 08:26:00,326,687,20.0,6520.0
BHMMBMMBX01,2016-11-07 08:59:00,393,687,20.0,7860.0
BHMMBMMBX01,2016-11-07 09:26:00,437,687,20.0,8740.0
BHMMBMMBX01,2016-11-07 09:59:00,488,687,20.0,9760.0
BHMMBMMBX01,2016-11-07 10:26:00,538,687,20.0,10760.0
BHMMBMMBX01,2016-11-07 10:59:00,569,687,20.0,11380.0
BHMMBMMBX01,2016-11-07 11:26:00,592,687,20.0,11840.0
BHMMBMMBX01,2016-11-07 11:59:00,604,687,20.0,12080.0
BHMMBMMBX01,2016-11-07 12:26:00,609,687,20.0,12180.0
BHMMBMMBX01,2016-11-07 12:59:00,597,687,20.0,11940.0
BHMMBMMBX01,2016-11-07 13:33:00,611,687,20.0,12220.0
BHMMBMMBX01,2016-11-07 13:59:00,614,687,20.0,12280.0
BHMMBMMBX01,2016-11-07 14:33:00,583,687,20.0,11660.0
BHMMBMMBX01,2016-11-07 15:00:00,564,687,20.0,11280.0
BHMMBMMBX01,2016-11-07 15:33:00,540,687,20.0,10800.0
BHMMBMMBX01,2016-11-07 16:00:00,517,687,20.0,10340.0
BHMMBMMBX01,2016-11-07 16:33:00,479,687,20.0,9580.0
BHMMBMMBX01,2016-11-08 07:59:00,322,687,20.0,6440.0
BHMMBMMBX01,2016-11-08 08:26:00,351,687,20.0,7020.0
BHMMBMMBX01,2016-11-08 08:59:00,391,687,20.0,7820.0
BHMMBMMBX01,2016-11-08 09:26:00,446,687,20.0,8920.0
BHMMBMMBX01,2016-11-08 09:59:00,508,687,20.0,10160.0
BHMMBMMBX01,2016-11-08 10:33:00,570,687,20.0,11400.0
BHMMBMMBX01,2016-11-08 11:00:00,607,687,20.0,12140.0
BHMMBMMBX01,2016-11-08 11:33:00,643,687,20.0,12860.0
BHMMBMMBX01,2016-11-08 11:59:00,656,687,20.0,13120.0
BHMMBMMBX01,2016-11-08 12:27:00,654,687,20.0,13080.0
BHMMBMMBX01,2016-11-08 13:00:00,672,687,20.0,13440.0
BHMMBMMBX01,2016-11-08 13:34:00,672,687,20.0,13440.0
BHMMBMMBX01,2016-11-08 14:00:00,671,687,20.0,13420.0
BHMMBMMBX01,2016-11-08 14:26:00,653,687,20.0,13060.0
BHMMBMMBX01,2016-11-08 15:00:00,636,687,20.0,12720.0
BHMMBMMBX01,2016-11-08 15:33:00,593,687,20.0,11860.0
BHMMBMMBX01,2016-11-08 16:01:00,562,687,20.0,11240.0
BHMMBMMBX01,2016-11-08 16:34:00,494,687,20.0,9880.0
BHMMBMMBX01,2016-11-09 08:00:00,332,687,20.0,6640.0
BHMMBMMBX01,2016-11-09 08:27:00,358,687,20.0,7160.0
BHMMBMMBX01,2016-11-09 09:00:00,397,687,20.0,7940.0
BHMMBMMBX01,2016-11-09 09:34:00,450,687,20.0,9000.0
BHMMBMMBX01,2016-11-09 10:00:00,502,687,20.0,10040.0
BHMMBMMBX01,2016-11-09 10:27:00,549,687,20.0,10980.0
BHMMBMMBX01,2016-11-09 11:00:00,593,687,20.0,11860.0
BHMMBMMBX01,2016-11-09 11:27:00,608,687,20.0,12160.0
BHMMBMMBX01,2016-11-09 12:00:00,622,687,20.0,12440.0
BHMMBMMBX01,2016-11-09 12:27:00,639,687,20.0,12780.0
BHMMBMMBX01,2016-11-09 13:00:00,674,687,20.0,13480.0
BHMMBMMBX01,2016-11-09 13:27:00,678,687,20.0,13560.0
BHMMBMMBX01,2016-11-09 14:00:00,672,687,20.0,13440.0
BHMMBMMBX01,2016-11-09 14:27:00,662,687,20.0,13240.0
BHMMBMMBX01,2016-11-09 15:00:00,636,687,20.0,12720.0
BHMMBMMBX01,2016-11-09 15:34:00,603,687,20.0,12060.0
BHMMBMMBX01,2016-11-09 16:00:00,562,687,20.0,11240.0
BHMMBMMBX01,2016-11-09 16:34:00,517,687,20.0,10340.0
BHMMBMMBX01,2016-11-10 08:00:00,366,687,20.0,7320.0
BHMMBMMBX01,2016-11-10 08:34:00,410,687,20.0,8200.0
BHMMBMMBX01,2016-11-10 09:00:00,443,687,20.0,8860.0
BHMMBMMBX01,2016-11-10 09:27:00,460,687,20.0,9200.0
BHMMBMMBX01,2016-11-10 10:00:00,515,687,20.0,10300.0
BHMMBMMBX01,2016-11-10 10:27:00,543,687,20.0,10860.0
BHMMBMMBX01,2016-11-10 11:00:00,573,687,20.0,11460.0
BHMMBMMBX01,2016-11-10 11:27:00,599,687,20.0,11980.0
BHMMBMMBX01,2016-11-10 12:00:00,619,687,20.0,12380.0
BHMMBMMBX01,2016-11-10 12:27:00,659,687,20.0,13180.0
BHMMBMMBX01,2016-11-10 13:00:00,493,687,20.0,9860.0
BHMMBMMBX01,2016-11-10 13:34:00,504,687,20.0,10080.0
BHMMBMMBX01,2016-11-10 14:00:00,506,687,20.0,10120.0
BHMMBMMBX01,2016-11-10 14:27:00,498,687,20.0,9960.0
BHMMBMMBX01,2016-11-10 15:00:00,465,687,20.0,9300.0
BHMMBMMBX01,2016-11-10 15:27:00,445,687,20.0,8900.0
BHMMBMMBX01,2016-11-10 16:00:00,417,687,20.0,8340.0
BHMMBMMBX01,2016-11-10 16:27:00,395,687,20.0,7900.0
BHMMBMMBX01,2016-11-11 08:00:00,336,687,20.0,6720.0
BHMMBMMBX01,2016-11-11 08:27:00,362,687,20.0,7240.0
BHMMBMMBX01,2016-11-11 09:00:00,401,687,20.0,8020.0
BHMMBMMBX01,2016-11-11 09:27:00,304,687,20.0,6080.0
BHMMBMMBX01,2016-11-11 10:00:00,336,687,20.0,6720.0
BHMMBMMBX01,2016-11-11 10:27:00,360,687,20.0,7200.0
BHMMBMMBX01,2016-11-11 11:00:00,378,687,20.0,7560.0
BHMMBMMBX01,2016-11-11 11:27:00,391,687,20.0,7820.0
BHMMBMMBX01,2016-11-11 12:00:00,415,687,20.0,8300.0
BHMMBMMBX01,2016-11-11 12:27:00,433,687,20.0,8660.0
BHMMBMMBX01,2016-11-11 13:00:00,422,687,20.0,8440.0
BHMMBMMBX01,2016-11-11 13:34:00,423,687,20.0,8460.0
BHMMBMMBX01,2016-11-11 14:00:00,424,687,20.0,8480.0
BHMMBMMBX01,2016-11-11 14:27:00,415,687,20.0,8300.0
BHMMBMMBX01,2016-11-11 15:00:00,379,687,20.0,7580.0
BHMMBMMBX01,2016-11-11 15:34:00,365,687,20.0,7300.0
BHMMBMMBX01,2016-11-11 16:00:00,341,687,20.0,6820.0
BHMMBMMBX01,2016-11-11 16:34:00,331,687,20.0,6620.0
BHMMBMMBX01,2016-11-12 08:00:00,292,687,20.0,5840.0
